isRefactor,totalRefactors,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,revision,age,authors,totalAuthors,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions,isSZZBugIntroducer
False,0.0,0.0208,0.0208,0.3873,0.0775,2.0,8644561.0,5.0,3.0,151.0,10.0,0.06622516,0.8547,0.6407,,False
False,0.0,0.0355,0.0355,0.3799,0.076,3.0,9044838.0,5.0,4.0,161.0,10.0,0.062111802,0.8592,0.6511,,True
False,0.0,0.0204,0.118,0.4305,0.0861,4.0,9051640.0,5.0,4.0,171.0,10.0,0.058479533,0.8574,0.6436,,True
False,0.0,0.0338,0.0529,0.3739,0.0748,5.0,13016401.0,5.0,4.0,169.0,2.0,0.01183432,0.8593,0.6645,12.0,True
False,0.0,0.0307,0.0615,0.4457,0.0891,6.0,55770879.0,5.0,4.0,194.0,6.0,0.030927835,0.8498,0.6925,13.0,True
False,0.0,,0.1274,0.2487,0.0415,7.0,153148845.0,6.0,5.0,114.0,42.0,0.36842105,0.803,0.3007,,False
False,0.0,0.0593,0.1307,0.2758,0.046,8.0,155554581.0,6.0,5.0,76.0,42.0,0.55263156,0.8174,0.3443,,False
False,0.0,0.0229,0.0019,0.0041,0.001,9.0,223312303.0,4.0,5.0,,153.0,,0.8867,0.0302,,True
False,0.0,0.0001,0.0001,0.0041,0.001,10.0,223383719.0,4.0,6.0,,153.0,,0.8714,0.2247,,False
False,0.0,0.2794,0.4145,0.4783,0.0683,0.0,0.0,7.0,1.0,541.0,1.0,0.0018484289,0.7992,0.5316,6.0,True
False,0.0,,0.1641,0.5099,0.0637,1.0,2938843.0,8.0,2.0,542.0,1.0,0.0018450185,0.7983,0.5251,,False
False,0.0,,0.2865,0.5046,0.0561,2.0,13140285.0,9.0,3.0,852.0,284.0,0.33333334,0.803,0.3007,,False
False,0.0,0.1166,0.2209,0.5186,0.0576,3.0,15546021.0,9.0,3.0,1136.0,284.0,0.25,0.8174,0.3443,,False
False,0.0,0.0777,0.0782,0.1803,0.02,4.0,38476020.0,9.0,3.0,1136.0,1.0,0.0008802817,0.7818,0.4215,,False
False,0.0,0.0016,0.0012,0.0152,0.0019,5.0,83303743.0,8.0,4.0,874.0,306.0,0.3501144,0.8867,0.0302,,True
False,0.0,0.0034,0.0034,0.0152,0.0019,6.0,83375159.0,8.0,4.0,568.0,306.0,0.5387324,0.8714,0.2247,,False
False,0.0,0.0056,0.0028,0.0055,0.0009,7.0,84695325.0,6.0,4.0,284.0,284.0,1.0,0.8749,0.3619,,False
False,0.0,0.0641,0.066,0.408,0.204,0.0,0.0,2.0,1.0,89.0,25.0,0.28089887,0.8154,0.6263,,False
False,0.0,,0.1957,0.4254,0.1064,0.0,0.0,4.0,1.0,174.0,58.0,0.33333334,0.803,0.3007,,False
False,0.0,0.0957,0.2444,0.4842,0.121,1.0,2405736.0,4.0,2.0,232.0,58.0,0.25,0.8174,0.3443,,False
False,0.0,0.0374,0.1156,0.3783,0.0757,2.0,25335735.0,5.0,2.0,232.0,2.0,0.00862069,0.7818,0.4215,,False
False,0.0,0.0155,0.0101,0.0387,0.0077,3.0,70163458.0,5.0,3.0,174.0,58.0,0.33333334,0.8867,0.0302,,True
False,0.0,0.0106,0.0106,0.0386,0.0077,4.0,70234874.0,5.0,4.0,116.0,58.0,0.5,0.8714,0.2247,,False
False,0.0,0.0118,0.0045,0.0126,0.0032,5.0,71555040.0,4.0,4.0,58.0,58.0,1.0,0.8749,0.3619,,False
False,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,684.0,228.0,0.33333334,0.8867,0.0302,,True
False,0.0,,,0.0,0.0,1.0,71416.0,1.0,2.0,456.0,228.0,0.5,0.8714,0.2247,,False
False,0.0,,,0.0,0.0,2.0,1391582.0,1.0,3.0,228.0,228.0,1.0,0.8749,0.3619,,False
False,0.0,,0.0067,0.3016,0.1508,0.0,0.0,2.0,1.0,847.0,2.0,0.002361275,0.8396,0.6629,15.0,True
False,0.0,0.0531,0.1166,0.197,0.0657,1.0,80307612.0,3.0,2.0,1397.0,134.0,0.095919825,0.668,0.4894,,False
False,0.0,,0.0719,0.131,0.0328,2.0,103716381.0,4.0,3.0,2323.0,524.0,0.22557038,0.803,0.3007,,False
False,0.0,0.0345,0.0321,0.1173,0.0293,3.0,106122117.0,4.0,3.0,2626.0,375.0,0.14280275,0.8174,0.3443,,False
False,0.0,0.0073,0.014,0.0505,0.0126,4.0,127223757.0,4.0,3.0,3222.0,300.0,0.09310987,0.7779,0.4957,,False
False,0.0,0.0206,0.0273,0.047,0.0117,5.0,129052116.0,4.0,3.0,3583.0,362.0,0.10103265,0.7818,0.4215,,False
False,0.0,,0.0133,0.051,0.0102,6.0,133869493.0,5.0,4.0,3651.0,2.0,0.00054779515,0.776,0.4889,49.0,True
False,0.0,0.0015,0.0015,0.0494,0.0099,7.0,134507324.0,5.0,5.0,3653.0,2.0,0.0005474952,0.7741,0.497,49.0,False
False,0.0,0.0492,0.0893,0.0894,0.0447,8.0,173879839.0,2.0,5.0,1783.0,1684.0,0.9444756,0.8867,0.0302,,True
False,0.0,,,0.089,0.0445,9.0,173951255.0,2.0,5.0,99.0,1684.0,17.010101,0.8714,0.2247,,False
False,0.0,0.6918,0.8397,0.8397,0.8397,0.0,0.0,1.0,1.0,1353.0,4.0,0.0029563932,0.8742,0.343,2.0,False
False,0.0,,,0.8392,0.8392,1.0,6394.0,1.0,2.0,1353.0,4.0,0.0029563932,0.8742,0.3429,,False
False,0.0,,0.3243,0.8409,0.4204,2.0,2056161.0,2.0,3.0,1353.0,4.0,0.0029563932,0.8741,0.343,,False
False,0.0,,0.4127,0.7863,0.2621,3.0,8049161.0,3.0,3.0,1353.0,6.0,0.0044345898,0.8154,0.6263,,False
False,0.0,,,0.7123,0.1781,4.0,11076943.0,4.0,4.0,1353.0,1.0,0.0007390983,0.8242,0.6055,2.0,False
False,0.0,0.1062,0.1062,0.3748,0.0469,5.0,34564368.0,8.0,4.0,1357.0,4.0,0.0029476788,0.8332,0.7587,2.0,False
False,0.0,0.0152,0.0152,0.3743,0.0468,6.0,34574668.0,8.0,5.0,1361.0,4.0,0.0029390154,0.8334,0.7588,,False
False,0.0,0.1043,0.1043,0.3682,0.046,7.0,34931860.0,8.0,5.0,1380.0,32.0,0.023188407,0.8375,0.7672,2.0,True
