isRefactor,totalRefactors,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,revision,age,authors,totalAuthors,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions,isSZZBugIntroducer
False,0.0,0.5438,0.6209,0.6209,0.6209,1.0,13133022.0,1.0,1.0,69.0,20.0,0.28985506,0.6685,0.1625,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,27.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,123.0,123.0,1.0,0.6911,0.0002,4.0,True
False,0.0,0.5438,0.5766,0.5766,0.5766,1.0,13133022.0,1.0,1.0,123.0,16.0,0.1300813,0.6685,0.1625,4.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,21.0,1.0,0.6911,0.0002,0.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,69.0,69.0,1.0,0.6911,0.0002,3.0,True
False,0.0,0.5438,0.5695,0.5695,0.5695,1.0,13133022.0,1.0,1.0,69.0,6.0,0.08695652,0.6685,0.1625,3.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,21.0,1.0,0.6911,0.0002,0.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,42.0,42.0,1.0,0.6911,0.0002,4.0,True
True,1.0,0.825,0.8367,0.8367,0.8367,1.0,4197406.0,1.0,1.0,43.0,2.0,0.046511628,0.6646,0.168,4.0,True
False,1.0,0.5516,0.5812,0.5812,0.5812,2.0,13133022.0,1.0,1.0,43.0,4.0,0.093023255,0.6685,0.1625,4.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,21.0,1.0,0.6911,0.0002,0.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,172.0,172.0,1.0,0.6911,0.0002,4.0,True
False,0.0,0.5438,0.5631,0.5631,0.5631,1.0,13133022.0,1.0,1.0,163.0,20.0,0.12269939,0.6685,0.1625,4.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,312.0,312.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,108.0,108.0,1.0,0.6911,0.0002,3.0,True
False,0.0,0.5438,0.5736,0.5736,0.5736,1.0,13133022.0,1.0,1.0,105.0,15.0,0.14285715,0.6685,0.1625,3.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,7.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,175.0,175.0,1.0,0.6911,0.0002,14.0,True
False,0.0,0.5438,0.5567,0.5567,0.5567,1.0,13133022.0,1.0,1.0,175.0,8.0,0.045714285,0.6685,0.1625,14.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3808.0,3808.0,1.0,0.6911,0.0002,,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,54.0,54.0,1.0,0.6911,0.0002,2.0,True
False,0.0,0.5438,0.5764,0.5764,0.5764,1.0,13133022.0,1.0,1.0,54.0,6.0,0.11111111,0.6685,0.1625,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,25.0,25.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,141.0,141.0,1.0,0.6911,0.0002,10.0,True
False,0.0,0.5438,0.5629,0.5629,0.5629,1.0,13133022.0,1.0,1.0,141.0,10.0,0.07092199,0.6685,0.1625,10.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,39.0,39.0,1.0,0.6911,0.0002,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,37.0,37.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,56.0,56.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.5752,0.5752,0.5752,1.0,13133022.0,1.0,1.0,56.0,6.0,0.10714286,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,24.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.614,0.614,0.614,1.0,13133022.0,1.0,1.0,24.0,6.0,0.25,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,88.0,88.0,1.0,0.6911,0.0002,6.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,29.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.6293,0.6293,0.6293,1.0,13133022.0,1.0,1.0,29.0,7.0,0.2413793,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,13.0,1.0,0.6911,0.0002,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,106.0,106.0,1.0,0.6911,0.0002,2.0,True
False,0.0,0.5438,0.5856,0.5856,0.5856,1.0,13133022.0,1.0,1.0,106.0,15.0,0.14150943,0.6685,0.1625,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,122.0,122.0,1.0,0.6911,0.0002,4.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.5974,0.5974,0.5974,1.0,13133022.0,1.0,1.0,32.0,6.0,0.1875,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,75.0,75.0,1.0,0.6911,0.0002,3.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,65.0,65.0,1.0,0.6911,0.0002,2.0,True
False,0.0,0.5438,0.5872,0.5872,0.5872,1.0,13133022.0,1.0,1.0,61.0,14.0,0.22950819,0.6685,0.1625,2.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,38.0,38.0,1.0,0.6911,0.0002,0.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,69.0,69.0,1.0,0.6911,0.0002,1.0,True
False,0.0,0.5438,0.5695,0.5695,0.5695,1.0,13133022.0,1.0,1.0,69.0,6.0,0.08695652,0.6685,0.1625,1.0,True
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,88.0,88.0,1.0,0.6911,0.0002,,True
